freq,tsky,dt21,injected
51.184082000000004,4645.433495787878,-0.099255,-0.035123212120910303
51.574707000000004,4556.45982204688,0.021244,-0.041284953120148814
51.965332000000004,4469.743601934404,0.032533,-0.04806706559613291
52.355957000000004,4385.266751856905,-0.001962,-0.05543214309586365
52.746582,4303.057074010721,0.023546,-0.06331898927829023
53.137207,4222.945869524246,0.015000999999999999,-0.07164147575458327
53.527832,4144.92840250486,0.03914,-0.08028849514005092
53.918457,4068.8682778328052,0.028025,-0.0891251671951153
54.309082,3994.6754926107583,-0.042742,-0.09799538924184284
54.699707,3922.494764260658,0.034444,-0.106725739342074
55.090332,3852.0597253525684,0.05352899999999999,-0.11513064743148194
55.480957,3783.3204733471607,0.022483000000000003,-0.12301865283943764
55.871582,3716.2874425253744,0.007294,-0.13019947462604828
56.262207,3650.9060554574817,0.006737999999999999,-0.13649154251825593
56.652832,3587.0746694210393,-0.029556,-0.14172957896125102
57.043457,3524.8590792065006,0.013496000000000001,-0.14577179349897776
57.434082,3464.1078897463267,0.031911,-0.1485062536735909
57.824707,3404.7139669666603,-0.035817,-0.1498560333391938
58.215332,3346.793933191999,-0.029136000000000002,-0.1497828080014887
58.605957,3290.2151213373213,-0.038399,-0.14828866267883795
58.996582,3234.9385910067326,-0.061770000000000005,-0.14541599326728782
59.387207,3180.9583044920787,-0.06598,-0.14124550792143542
59.777832,3128.235058540059,-0.052334000000000006,-0.1358924599413458
60.168457,3076.7334346424536,-0.019694999999999997,-0.1295013575465677
60.559082,3026.359555510676,-0.026675,-0.12223948932426537
60.949707,2977.1417063302542,-0.010962999999999999,-0.11428966974568947
61.340332,2929.021493357582,0.001889,-0.10584264241802573
61.730957,2881.9587104217126,0.003372,-0.09708957828748348
62.121582,2835.9477509264016,0.018483000000000003,-0.08821507359834355
62.512207,2790.937901007379,0.026062000000000002,-0.0793909926209793
62.902832,2746.916917580242,0.042412,-0.0707714197578605
63.293457,2703.8133431072465,0.023657,-0.06248889275363868
63.684082,2661.6496380080384,0.018917,-0.05465199196123193
64.07470699999999,2620.3509707318926,-0.020862000000000002,-0.04734426810713843
64.46533199999999,2579.986243590277,-0.001848,-0.04062440972311387
64.85595699999999,2540.4876495134113,0.032272,-0.0345274865884351
65.24658199999999,2501.7538339396806,0.003478,-0.02906706031961493
65.63720699999999,2463.8772610713017,0.026801,-0.024237928698536363
66.02783199999999,2426.746721734454,0.012846999999999999,-0.02001926554628269
66.41845699999999,2390.3950380695637,0.015499,-0.016377930436177034
66.80908199999999,2354.7677432513215,0.00059,-0.013271748678783933
67.19970699999999,2319.8990464024223,0.021845,-0.01065259757757647
67.59033199999999,2285.705722824392,0.014759,-0.008469175608333603
67.98095699999999,2252.1913396271057,0.0008039999999999999,-0.006669372894727338
68.37158199999999,2219.3396477992505,-0.019178999999999998,-0.005202200749623995
68.76220699999999,2187.1819707274267,0.002433,-0.004019272573462772
69.15283199999999,2155.6447001435945,0.0076040000000000005,-0.0030758564058927236
69.54345699999999,2124.7334274598466,0.01686,-0.0023315401537092042
69.93408199999999,2094.431716436026,0.028188,-0.0017505639744580732
70.32470699999999,2064.692020118909,0.008089,-0.001301881091087547
70.71533199999999,2035.5305719905275,-0.013397999999999998,-0.000959009472329974
71.10595699999999,2006.9640652664145,-0.005927,-0.000699733585457067
71.49658199999999,1978.9200452908785,-0.028399,-0.0005057091215991563
71.88720699999999,1951.4748699845547,0.008999,-0.0003620154452770869
72.27783199999999,1924.4974863083994,-0.01149,-0.0002566916004819901
72.66845699999999,1898.054998717131,-0.009683,-0.00018028286899503902
73.05908199999999,1872.0963045832598,-0.023913999999999998,-0.00012541674026724615
73.44970699999999,1846.6368185798926,-0.026358,-8.642010742158166e-05
73.84033199999999,1821.6648770162553,-0.016675,-5.898374453769673e-05
74.23095699999999,1797.145530124318,-0.018228,-3.987568192727074e-05
74.62158199999999,1773.0769882981008,-0.021634,-2.6701899157427253e-05
75.01220699999999,1749.499123289353,0.023762000000000002,-1.7710646908431718e-05
75.40283199999999,1726.2952003645028,0.011635,-1.1635497124048072e-05
75.79345699999999,1703.525118428295,0.01196,-7.571705374610542e-06
